,company,name,ticker,date,brand,sales,transactions
4408711,Lyft,Lyft,LYFT,2015-12-03,Lyft Rides,61936,5271.0
4410565,Lyft,Lyft,LYFT,2015-12-04,Lyft Scooters,0,0.0
4408712,Lyft,Lyft,LYFT,2015-12-04,Lyft Rides,85657,7107.0
4412418,Lyft,Lyft,LYFT,2015-12-04,Motivate,0,0.0
4408713,Lyft,Lyft,LYFT,2015-12-05,Lyft Rides,98517,8188.0
4412419,Lyft,Lyft,LYFT,2015-12-05,Motivate,0,0.0
4410566,Lyft,Lyft,LYFT,2015-12-05,Lyft Scooters,0,0.0
4408714,Lyft,Lyft,LYFT,2015-12-06,Lyft Rides,68842,5597.0
4412420,Lyft,Lyft,LYFT,2015-12-06,Motivate,0,0.0
4410567,Lyft,Lyft,LYFT,2015-12-06,Lyft Scooters,0,0.0
4408715,Lyft,Lyft,LYFT,2015-12-07,Lyft Rides,53861,4433.0
4410568,Lyft,Lyft,LYFT,2015-12-07,Lyft Scooters,0,0.0
4412421,Lyft,Lyft,LYFT,2015-12-07,Motivate,0,0.0
4410569,Lyft,Lyft,LYFT,2015-12-08,Lyft Scooters,0,0.0
4408716,Lyft,Lyft,LYFT,2015-12-08,Lyft Rides,45659,3843.0
4412422,Lyft,Lyft,LYFT,2015-12-08,Motivate,0,0.0
4410570,Lyft,Lyft,LYFT,2015-12-09,Lyft Scooters,0,0.0
4408717,Lyft,Lyft,LYFT,2015-12-09,Lyft Rides,54340,4669.0
4412423,Lyft,Lyft,LYFT,2015-12-09,Motivate,0,0.0
4410571,Lyft,Lyft,LYFT,2015-12-10,Lyft Scooters,0,0.0
4408718,Lyft,Lyft,LYFT,2015-12-10,Lyft Rides,62763,5418.0
4412424,Lyft,Lyft,LYFT,2015-12-10,Motivate,0,0.0
4408719,Lyft,Lyft,LYFT,2015-12-11,Lyft Rides,83422,6824.0
4412425,Lyft,Lyft,LYFT,2015-12-11,Motivate,0,0.0
4410572,Lyft,Lyft,LYFT,2015-12-11,Lyft Scooters,0,0.0
4412426,Lyft,Lyft,LYFT,2015-12-12,Motivate,0,0.0
4410573,Lyft,Lyft,LYFT,2015-12-12,Lyft Scooters,0,0.0
4408720,Lyft,Lyft,LYFT,2015-12-12,Lyft Rides,102233,8340.0
4412427,Lyft,Lyft,LYFT,2015-12-13,Motivate,0,0.0
4410574,Lyft,Lyft,LYFT,2015-12-13,Lyft Scooters,0,0.0
4408721,Lyft,Lyft,LYFT,2015-12-13,Lyft Rides,79803,6386.0
4412428,Lyft,Lyft,LYFT,2015-12-14,Motivate,0,0.0
4408722,Lyft,Lyft,LYFT,2015-12-14,Lyft Rides,59370,4777.0
4410575,Lyft,Lyft,LYFT,2015-12-14,Lyft Scooters,0,0.0
4408723,Lyft,Lyft,LYFT,2015-12-15,Lyft Rides,55467,4743.0
4412429,Lyft,Lyft,LYFT,2015-12-15,Motivate,0,0.0
4410576,Lyft,Lyft,LYFT,2015-12-15,Lyft Scooters,0,0.0
4408724,Lyft,Lyft,LYFT,2015-12-16,Lyft Rides,64487,5388.0
4412430,Lyft,Lyft,LYFT,2015-12-16,Motivate,0,0.0
4410577,Lyft,Lyft,LYFT,2015-12-16,Lyft Scooters,0,0.0
4408725,Lyft,Lyft,LYFT,2015-12-17,Lyft Rides,72444,5906.0
4412431,Lyft,Lyft,LYFT,2015-12-17,Motivate,0,0.0
4410578,Lyft,Lyft,LYFT,2015-12-17,Lyft Scooters,0,0.0
4412432,Lyft,Lyft,LYFT,2015-12-18,Motivate,0,0.0
4410579,Lyft,Lyft,LYFT,2015-12-18,Lyft Scooters,0,0.0
4408726,Lyft,Lyft,LYFT,2015-12-18,Lyft Rides,94076,7640.0
4410580,Lyft,Lyft,LYFT,2015-12-19,Lyft Scooters,0,0.0
4408727,Lyft,Lyft,LYFT,2015-12-19,Lyft Rides,93172,7694.0
4412433,Lyft,Lyft,LYFT,2015-12-19,Motivate,0,0.0
4410581,Lyft,Lyft,LYFT,2015-12-20,Lyft Scooters,0,0.0
4408728,Lyft,Lyft,LYFT,2015-12-20,Lyft Rides,71351,5710.0
4412434,Lyft,Lyft,LYFT,2015-12-20,Motivate,0,0.0
4410582,Lyft,Lyft,LYFT,2015-12-21,Lyft Scooters,0,0.0
4412435,Lyft,Lyft,LYFT,2015-12-21,Motivate,0,0.0
4408729,Lyft,Lyft,LYFT,2015-12-21,Lyft Rides,56465,4555.0
4412436,Lyft,Lyft,LYFT,2015-12-22,Motivate,0,0.0
4410583,Lyft,Lyft,LYFT,2015-12-22,Lyft Scooters,0,0.0
4408730,Lyft,Lyft,LYFT,2015-12-22,Lyft Rides,56507,4505.0
4412437,Lyft,Lyft,LYFT,2015-12-23,Motivate,0,0.0
4410584,Lyft,Lyft,LYFT,2015-12-23,Lyft Scooters,0,0.0
4408731,Lyft,Lyft,LYFT,2015-12-23,Lyft Rides,60061,4763.0
4412438,Lyft,Lyft,LYFT,2015-12-24,Motivate,0,0.0
4410585,Lyft,Lyft,LYFT,2015-12-24,Lyft Scooters,0,0.0
4408732,Lyft,Lyft,LYFT,2015-12-24,Lyft Rides,62279,4659.0
4410586,Lyft,Lyft,LYFT,2015-12-25,Lyft Scooters,0,0.0
4408733,Lyft,Lyft,LYFT,2015-12-25,Lyft Rides,42140,3194.0
4412439,Lyft,Lyft,LYFT,2015-12-25,Motivate,0,0.0
4408734,Lyft,Lyft,LYFT,2015-12-26,Lyft Rides,45868,3487.0
4412440,Lyft,Lyft,LYFT,2015-12-26,Motivate,0,0.0
4410587,Lyft,Lyft,LYFT,2015-12-26,Lyft Scooters,0,0.0
4408735,Lyft,Lyft,LYFT,2015-12-27,Lyft Rides,50770,3778.0
4412441,Lyft,Lyft,LYFT,2015-12-27,Motivate,0,0.0
4410588,Lyft,Lyft,LYFT,2015-12-27,Lyft Scooters,0,0.0
4412442,Lyft,Lyft,LYFT,2015-12-28,Motivate,0,0.0
4410589,Lyft,Lyft,LYFT,2015-12-28,Lyft Scooters,0,0.0
4408736,Lyft,Lyft,LYFT,2015-12-28,Lyft Rides,51802,3885.0
4410590,Lyft,Lyft,LYFT,2015-12-29,Lyft Scooters,0,0.0
4408737,Lyft,Lyft,LYFT,2015-12-29,Lyft Rides,56994,4341.0
4412443,Lyft,Lyft,LYFT,2015-12-29,Motivate,0,0.0
4410591,Lyft,Lyft,LYFT,2015-12-30,Lyft Scooters,0,0.0
4408738,Lyft,Lyft,LYFT,2015-12-30,Lyft Rides,66971,5145.0
4412444,Lyft,Lyft,LYFT,2015-12-30,Motivate,0,0.0
4410592,Lyft,Lyft,LYFT,2015-12-31,Lyft Scooters,0,0.0
4408739,Lyft,Lyft,LYFT,2015-12-31,Lyft Rides,96932,7200.0
4412445,Lyft,Lyft,LYFT,2015-12-31,Motivate,0,0.0
4408740,Lyft,Lyft,LYFT,2016-01-01,Lyft Rides,109931,7254.0
4412446,Lyft,Lyft,LYFT,2016-01-01,Motivate,0,0.0
4410593,Lyft,Lyft,LYFT,2016-01-01,Lyft Scooters,0,0.0
4412447,Lyft,Lyft,LYFT,2016-01-02,Motivate,0,0.0
4410594,Lyft,Lyft,LYFT,2016-01-02,Lyft Scooters,0,0.0
4408741,Lyft,Lyft,LYFT,2016-01-02,Lyft Rides,73482,5293.0
4412448,Lyft,Lyft,LYFT,2016-01-03,Motivate,0,0.0
4410595,Lyft,Lyft,LYFT,2016-01-03,Lyft Scooters,0,0.0
4408742,Lyft,Lyft,LYFT,2016-01-03,Lyft Rides,60451,4253.0
4412449,Lyft,Lyft,LYFT,2016-01-04,Motivate,0,0.0
4408743,Lyft,Lyft,LYFT,2016-01-04,Lyft Rides,54218,3861.0
4410596,Lyft,Lyft,LYFT,2016-01-04,Lyft Scooters,0,0.0
4408744,Lyft,Lyft,LYFT,2016-01-05,Lyft Rides,51335,3859.0
4412450,Lyft,Lyft,LYFT,2016-01-05,Motivate,0,0.0
4410597,Lyft,Lyft,LYFT,2016-01-05,Lyft Scooters,0,0.0
4408745,Lyft,Lyft,LYFT,2016-01-06,Lyft Rides,54188,4452.0
4412451,Lyft,Lyft,LYFT,2016-01-06,Motivate,0,0.0
4410598,Lyft,Lyft,LYFT,2016-01-06,Lyft Scooters,0,0.0
4408746,Lyft,Lyft,LYFT,2016-01-07,Lyft Rides,52167,4386.0
4412452,Lyft,Lyft,LYFT,2016-01-07,Motivate,0,0.0
4410599,Lyft,Lyft,LYFT,2016-01-07,Lyft Scooters,0,0.0
4412453,Lyft,Lyft,LYFT,2016-01-08,Motivate,0,0.0
4410600,Lyft,Lyft,LYFT,2016-01-08,Lyft Scooters,0,0.0
4408747,Lyft,Lyft,LYFT,2016-01-08,Lyft Rides,69184,5871.0
4410601,Lyft,Lyft,LYFT,2016-01-09,Lyft Scooters,0,0.0
4408748,Lyft,Lyft,LYFT,2016-01-09,Lyft Rides,81071,6972.0
4412454,Lyft,Lyft,LYFT,2016-01-09,Motivate,0,0.0
4410602,Lyft,Lyft,LYFT,2016-01-10,Lyft Scooters,0,0.0
4408749,Lyft,Lyft,LYFT,2016-01-10,Lyft Rides,66486,5595.0
4412455,Lyft,Lyft,LYFT,2016-01-10,Motivate,0,0.0
4410603,Lyft,Lyft,LYFT,2016-01-11,Lyft Scooters,0,0.0
4412456,Lyft,Lyft,LYFT,2016-01-11,Motivate,0,0.0
4408750,Lyft,Lyft,LYFT,2016-01-11,Lyft Rides,50913,4372.0
4412457,Lyft,Lyft,LYFT,2016-01-12,Motivate,0,0.0
4410604,Lyft,Lyft,LYFT,2016-01-12,Lyft Scooters,0,0.0
4408751,Lyft,Lyft,LYFT,2016-01-12,Lyft Rides,47755,4035.0
4412458,Lyft,Lyft,LYFT,2016-01-13,Motivate,0,0.0
4410605,Lyft,Lyft,LYFT,2016-01-13,Lyft Scooters,0,0.0
4408752,Lyft,Lyft,LYFT,2016-01-13,Lyft Rides,57393,5008.0
4412459,Lyft,Lyft,LYFT,2016-01-14,Motivate,0,0.0
4410606,Lyft,Lyft,LYFT,2016-01-14,Lyft Scooters,0,0.0
4408753,Lyft,Lyft,LYFT,2016-01-14,Lyft Rides,58025,5009.0
4410607,Lyft,Lyft,LYFT,2016-01-15,Lyft Scooters,0,0.0
4408754,Lyft,Lyft,LYFT,2016-01-15,Lyft Rides,78005,6912.0
4412460,Lyft,Lyft,LYFT,2016-01-15,Motivate,0,0.0
4408755,Lyft,Lyft,LYFT,2016-01-16,Lyft Rides,96766,8609.0
4412461,Lyft,Lyft,LYFT,2016-01-16,Motivate,0,0.0
4410608,Lyft,Lyft,LYFT,2016-01-16,Lyft Scooters,0,0.0
4408756,Lyft,Lyft,LYFT,2016-01-17,Lyft Rides,78658,7075.0
4412462,Lyft,Lyft,LYFT,2016-01-17,Motivate,0,0.0
4410609,Lyft,Lyft,LYFT,2016-01-17,Lyft Scooters,0,0.0
4408757,Lyft,Lyft,LYFT,2016-01-18,Lyft Rides,61093,5341.0
4412463,Lyft,Lyft,LYFT,2016-01-18,Motivate,0,0.0
4410610,Lyft,Lyft,LYFT,2016-01-18,Lyft Scooters,0,0.0
4408758,Lyft,Lyft,LYFT,2016-01-19,Lyft Rides,64273,5776.0
4410611,Lyft,Lyft,LYFT,2016-01-19,Lyft Scooters,0,0.0
4412464,Lyft,Lyft,LYFT,2016-01-19,Motivate,0,0.0
4410612,Lyft,Lyft,LYFT,2016-01-20,Lyft Scooters,0,0.0
4408759,Lyft,Lyft,LYFT,2016-01-20,Lyft Rides,57213,5193.0
4412465,Lyft,Lyft,LYFT,2016-01-20,Motivate,0,0.0
4410613,Lyft,Lyft,LYFT,2016-01-21,Lyft Scooters,0,0.0
4408760,Lyft,Lyft,LYFT,2016-01-21,Lyft Rides,59134,5396.0
4412466,Lyft,Lyft,LYFT,2016-01-21,Motivate,0,0.0
4410614,Lyft,Lyft,LYFT,2016-01-22,Lyft Scooters,0,0.0
4408761,Lyft,Lyft,LYFT,2016-01-22,Lyft Rides,86779,7447.0
4412467,Lyft,Lyft,LYFT,2016-01-22,Motivate,0,0.0
4408762,Lyft,Lyft,LYFT,2016-01-23,Lyft Rides,79597,7435.0
4412468,Lyft,Lyft,LYFT,2016-01-23,Motivate,0,0.0
4410615,Lyft,Lyft,LYFT,2016-01-23,Lyft Scooters,0,0.0
4412469,Lyft,Lyft,LYFT,2016-01-24,Motivate,0,0.0
4410616,Lyft,Lyft,LYFT,2016-01-24,Lyft Scooters,0,0.0
4408763,Lyft,Lyft,LYFT,2016-01-24,Lyft Rides,64191,5852.0
4412470,Lyft,Lyft,LYFT,2016-01-25,Motivate,0,0.0
4410617,Lyft,Lyft,LYFT,2016-01-25,Lyft Scooters,0,0.0
4408764,Lyft,Lyft,LYFT,2016-01-25,Lyft Rides,55904,4917.0
4410618,Lyft,Lyft,LYFT,2016-01-26,Lyft Scooters,0,0.0
4408765,Lyft,Lyft,LYFT,2016-01-26,Lyft Rides,51283,4600.0
4412471,Lyft,Lyft,LYFT,2016-01-26,Motivate,0,0.0
4408766,Lyft,Lyft,LYFT,2016-01-27,Lyft Rides,57605,5147.0
4412472,Lyft,Lyft,LYFT,2016-01-27,Motivate,0,0.0
4410619,Lyft,Lyft,LYFT,2016-01-27,Lyft Scooters,0,0.0
4408767,Lyft,Lyft,LYFT,2016-01-28,Lyft Rides,65486,5990.0
4412473,Lyft,Lyft,LYFT,2016-01-28,Motivate,0,0.0
4410620,Lyft,Lyft,LYFT,2016-01-28,Lyft Scooters,0,0.0
4408768,Lyft,Lyft,LYFT,2016-01-29,Lyft Rides,90635,8159.0
4412474,Lyft,Lyft,LYFT,2016-01-29,Motivate,0,0.0
4410621,Lyft,Lyft,LYFT,2016-01-29,Lyft Scooters,0,0.0
4412475,Lyft,Lyft,LYFT,2016-01-30,Motivate,0,0.0
4410622,Lyft,Lyft,LYFT,2016-01-30,Lyft Scooters,0,0.0
4408769,Lyft,Lyft,LYFT,2016-01-30,Lyft Rides,102880,9215.0
4410623,Lyft,Lyft,LYFT,2016-01-31,Lyft Scooters,0,0.0
4408770,Lyft,Lyft,LYFT,2016-01-31,Lyft Rides,79176,6718.0
4412476,Lyft,Lyft,LYFT,2016-01-31,Motivate,0,0.0
4410624,Lyft,Lyft,LYFT,2016-02-01,Lyft Scooters,0,0.0
4408771,Lyft,Lyft,LYFT,2016-02-01,Lyft Rides,55845,4845.0
4412477,Lyft,Lyft,LYFT,2016-02-01,Motivate,0,0.0
4410625,Lyft,Lyft,LYFT,2016-02-02,Lyft Scooters,0,0.0
4412478,Lyft,Lyft,LYFT,2016-02-02,Motivate,0,0.0
4408772,Lyft,Lyft,LYFT,2016-02-02,Lyft Rides,51528,4611.0
4412479,Lyft,Lyft,LYFT,2016-02-03,Motivate,0,0.0
4410626,Lyft,Lyft,LYFT,2016-02-03,Lyft Scooters,0,0.0
4408773,Lyft,Lyft,LYFT,2016-02-03,Lyft Rides,54873,5080.0
4412480,Lyft,Lyft,LYFT,2016-02-04,Motivate,0,0.0
4410627,Lyft,Lyft,LYFT,2016-02-04,Lyft Scooters,0,0.0
4408774,Lyft,Lyft,LYFT,2016-02-04,Lyft Rides,66655,6084.0
4412481,Lyft,Lyft,LYFT,2016-02-05,Motivate,0,0.0
4410628,Lyft,Lyft,LYFT,2016-02-05,Lyft Scooters,0,0.0
4408775,Lyft,Lyft,LYFT,2016-02-05,Lyft Rides,93345,8313.0
4410629,Lyft,Lyft,LYFT,2016-02-06,Lyft Scooters,0,0.0
4408776,Lyft,Lyft,LYFT,2016-02-06,Lyft Rides,103555,9195.0
4412482,Lyft,Lyft,LYFT,2016-02-06,Motivate,0,0.0
4408777,Lyft,Lyft,LYFT,2016-02-07,Lyft Rides,92281,7828.0
4412483,Lyft,Lyft,LYFT,2016-02-07,Motivate,0,0.0
4410630,Lyft,Lyft,LYFT,2016-02-07,Lyft Scooters,0,0.0
4408778,Lyft,Lyft,LYFT,2016-02-08,Lyft Rides,67602,5735.0
4412484,Lyft,Lyft,LYFT,2016-02-08,Motivate,0,0.0
4410631,Lyft,Lyft,LYFT,2016-02-08,Lyft Scooters,0,0.0
4408779,Lyft,Lyft,LYFT,2016-02-09,Lyft Rides,53027,4703.0
4410632,Lyft,Lyft,LYFT,2016-02-09,Lyft Scooters,0,0.0
4412485,Lyft,Lyft,LYFT,2016-02-09,Motivate,0,0.0
4410633,Lyft,Lyft,LYFT,2016-02-10,Lyft Scooters,0,0.0
4408780,Lyft,Lyft,LYFT,2016-02-10,Lyft Rides,77689,6841.0
4412486,Lyft,Lyft,LYFT,2016-02-10,Motivate,0,0.0
4410634,Lyft,Lyft,LYFT,2016-02-11,Lyft Scooters,0,0.0
4408781,Lyft,Lyft,LYFT,2016-02-11,Lyft Rides,71522,6349.0
4412487,Lyft,Lyft,LYFT,2016-02-11,Motivate,0,0.0
4410635,Lyft,Lyft,LYFT,2016-02-12,Lyft Scooters,0,0.0
4408782,Lyft,Lyft,LYFT,2016-02-12,Lyft Rides,115659,9717.0
4412488,Lyft,Lyft,LYFT,2016-02-12,Motivate,0,0.0
4408783,Lyft,Lyft,LYFT,2016-02-13,Lyft Rides,122529,10455.0
4412489,Lyft,Lyft,LYFT,2016-02-13,Motivate,0,0.0
4410636,Lyft,Lyft,LYFT,2016-02-13,Lyft Scooters,0,0.0
4412490,Lyft,Lyft,LYFT,2016-02-14,Motivate,0,0.0
4410637,Lyft,Lyft,LYFT,2016-02-14,Lyft Scooters,0,0.0
4408784,Lyft,Lyft,LYFT,2016-02-14,Lyft Rides,110571,8956.0
4412491,Lyft,Lyft,LYFT,2016-02-15,Motivate,0,0.0
4410638,Lyft,Lyft,LYFT,2016-02-15,Lyft Scooters,0,0.0
4408785,Lyft,Lyft,LYFT,2016-02-15,Lyft Rides,76816,6182.0
4412492,Lyft,Lyft,LYFT,2016-02-16,Motivate,0,0.0
4410639,Lyft,Lyft,LYFT,2016-02-16,Lyft Scooters,0,0.0
4408786,Lyft,Lyft,LYFT,2016-02-16,Lyft Rides,82100,6782.0
4412493,Lyft,Lyft,LYFT,2016-02-17,Motivate,0,0.0
4408787,Lyft,Lyft,LYFT,2016-02-17,Lyft Rides,78532,6499.0
4410640,Lyft,Lyft,LYFT,2016-02-17,Lyft Scooters,0,0.0
4408788,Lyft,Lyft,LYFT,2016-02-18,Lyft Rides,73276,6380.0
4412494,Lyft,Lyft,LYFT,2016-02-18,Motivate,0,0.0
4410641,Lyft,Lyft,LYFT,2016-02-18,Lyft Scooters,0,0.0
4408789,Lyft,Lyft,LYFT,2016-02-19,Lyft Rides,99781,8614.0
4412495,Lyft,Lyft,LYFT,2016-02-19,Motivate,0,0.0
4410642,Lyft,Lyft,LYFT,2016-02-19,Lyft Scooters,0,0.0
4408790,Lyft,Lyft,LYFT,2016-02-20,Lyft Rides,114465,9917.0
4412496,Lyft,Lyft,LYFT,2016-02-20,Motivate,0,0.0
4410643,Lyft,Lyft,LYFT,2016-02-20,Lyft Scooters,0,0.0
4412497,Lyft,Lyft,LYFT,2016-02-21,Motivate,0,0.0
4410644,Lyft,Lyft,LYFT,2016-02-21,Lyft Scooters,0,0.0
4408791,Lyft,Lyft,LYFT,2016-02-21,Lyft Rides,88856,7396.0
4410645,Lyft,Lyft,LYFT,2016-02-22,Lyft Scooters,0,0.0
4408792,Lyft,Lyft,LYFT,2016-02-22,Lyft Rides,69368,5785.0
4412498,Lyft,Lyft,LYFT,2016-02-22,Motivate,0,0.0
4410646,Lyft,Lyft,LYFT,2016-02-23,Lyft Scooters,0,0.0
4408793,Lyft,Lyft,LYFT,2016-02-23,Lyft Rides,71877,5944.0
4412499,Lyft,Lyft,LYFT,2016-02-23,Motivate,0,0.0
4408794,Lyft,Lyft,LYFT,2016-02-24,Lyft Rides,71692,6086.0
4412500,Lyft,Lyft,LYFT,2016-02-24,Motivate,0,0.0
4410647,Lyft,Lyft,LYFT,2016-02-24,Lyft Scooters,0,0.0
4412501,Lyft,Lyft,LYFT,2016-02-25,Motivate,0,0.0
4410648,Lyft,Lyft,LYFT,2016-02-25,Lyft Scooters,0,0.0
4408795,Lyft,Lyft,LYFT,2016-02-25,Lyft Rides,76514,6596.0
4412502,Lyft,Lyft,LYFT,2016-02-26,Motivate,0,0.0
4410649,Lyft,Lyft,LYFT,2016-02-26,Lyft Scooters,0,0.0
4408796,Lyft,Lyft,LYFT,2016-02-26,Lyft Rides,106344,9147.0
4412503,Lyft,Lyft,LYFT,2016-02-27,Motivate,0,0.0
4410650,Lyft,Lyft,LYFT,2016-02-27,Lyft Scooters,0,0.0
4408797,Lyft,Lyft,LYFT,2016-02-27,Lyft Rides,123665,10465.0
4410651,Lyft,Lyft,LYFT,2016-02-28,Lyft Scooters,0,0.0
4408798,Lyft,Lyft,LYFT,2016-02-28,Lyft Rides,98128,8120.0
4412504,Lyft,Lyft,LYFT,2016-02-28,Motivate,0,0.0
4408799,Lyft,Lyft,LYFT,2016-02-29,Lyft Rides,71994,5853.0
4412505,Lyft,Lyft,LYFT,2016-02-29,Motivate,0,0.0
4410652,Lyft,Lyft,LYFT,2016-02-29,Lyft Scooters,0,0.0
4408800,Lyft,Lyft,LYFT,2016-03-01,Lyft Rides,68651,5654.0
4412506,Lyft,Lyft,LYFT,2016-03-01,Motivate,0,0.0
4410653,Lyft,Lyft,LYFT,2016-03-01,Lyft Scooters,0,0.0
4408801,Lyft,Lyft,LYFT,2016-03-02,Lyft Rides,68599,5658.0
4410654,Lyft,Lyft,LYFT,2016-03-02,Lyft Scooters,0,0.0
4412507,Lyft,Lyft,LYFT,2016-03-02,Motivate,0,0.0
4410655,Lyft,Lyft,LYFT,2016-03-03,Lyft Scooters,0,0.0
4408802,Lyft,Lyft,LYFT,2016-03-03,Lyft Rides,79933,6729.0
4412508,Lyft,Lyft,LYFT,2016-03-03,Motivate,0,0.0
4410656,Lyft,Lyft,LYFT,2016-03-04,Lyft Scooters,0,0.0
4408803,Lyft,Lyft,LYFT,2016-03-04,Lyft Rides,114506,9592.0
4412509,Lyft,Lyft,LYFT,2016-03-04,Motivate,0,0.0
4410657,Lyft,Lyft,LYFT,2016-03-05,Lyft Scooters,0,0.0
4408804,Lyft,Lyft,LYFT,2016-03-05,Lyft Rides,141031,11826.0
4412510,Lyft,Lyft,LYFT,2016-03-05,Motivate,0,0.0
4408805,Lyft,Lyft,LYFT,2016-03-06,Lyft Rides,107810,8727.0
4412511,Lyft,Lyft,LYFT,2016-03-06,Motivate,0,0.0
4410658,Lyft,Lyft,LYFT,2016-03-06,Lyft Scooters,0,0.0
4412512,Lyft,Lyft,LYFT,2016-03-07,Motivate,0,0.0
4410659,Lyft,Lyft,LYFT,2016-03-07,Lyft Scooters,0,0.0
4408806,Lyft,Lyft,LYFT,2016-03-07,Lyft Rides,77266,6282.0
4412513,Lyft,Lyft,LYFT,2016-03-08,Motivate,0,0.0
4410660,Lyft,Lyft,LYFT,2016-03-08,Lyft Scooters,0,0.0
4408807,Lyft,Lyft,LYFT,2016-03-08,Lyft Rides,70749,5863.0
4410661,Lyft,Lyft,LYFT,2016-03-09,Lyft Scooters,0,0.0
4408808,Lyft,Lyft,LYFT,2016-03-09,Lyft Rides,71640,5946.0
4412514,Lyft,Lyft,LYFT,2016-03-09,Motivate,0,0.0
4408809,Lyft,Lyft,LYFT,2016-03-10,Lyft Rides,76668,6449.0
4412515,Lyft,Lyft,LYFT,2016-03-10,Motivate,0,0.0
4410662,Lyft,Lyft,LYFT,2016-03-10,Lyft Scooters,0,0.0
4408810,Lyft,Lyft,LYFT,2016-03-11,Lyft Rides,116032,9464.0
4412516,Lyft,Lyft,LYFT,2016-03-11,Motivate,0,0.0
4410663,Lyft,Lyft,LYFT,2016-03-11,Lyft Scooters,0,0.0
4408811,Lyft,Lyft,LYFT,2016-03-12,Lyft Rides,144559,11797.0
4412517,Lyft,Lyft,LYFT,2016-03-12,Motivate,0,0.0
4410664,Lyft,Lyft,LYFT,2016-03-12,Lyft Scooters,0,0.0
4412518,Lyft,Lyft,LYFT,2016-03-13,Motivate,0,0.0
4410665,Lyft,Lyft,LYFT,2016-03-13,Lyft Scooters,0,0.0
4408812,Lyft,Lyft,LYFT,2016-03-13,Lyft Rides,110329,8776.0
4410666,Lyft,Lyft,LYFT,2016-03-14,Lyft Scooters,0,0.0
4408813,Lyft,Lyft,LYFT,2016-03-14,Lyft Rides,87452,6856.0
4412519,Lyft,Lyft,LYFT,2016-03-14,Motivate,0,0.0
4410667,Lyft,Lyft,LYFT,2016-03-15,Lyft Scooters,0,0.0
4408814,Lyft,Lyft,LYFT,2016-03-15,Lyft Rides,78883,6189.0
4412520,Lyft,Lyft,LYFT,2016-03-15,Motivate,0,0.0
4410668,Lyft,Lyft,LYFT,2016-03-16,Lyft Scooters,0,0.0
4408815,Lyft,Lyft,LYFT,2016-03-16,Lyft Rides,75722,6070.0
4412521,Lyft,Lyft,LYFT,2016-03-16,Motivate,0,0.0
4410669,Lyft,Lyft,LYFT,2016-03-17,Lyft Scooters,0,0.0
4412522,Lyft,Lyft,LYFT,2016-03-17,Motivate,0,0.0
4408816,Lyft,Lyft,LYFT,2016-03-17,Lyft Rides,109389,8810.0
4412523,Lyft,Lyft,LYFT,2016-03-18,Motivate,0,0.0
4410670,Lyft,Lyft,LYFT,2016-03-18,Lyft Scooters,0,0.0
4408817,Lyft,Lyft,LYFT,2016-03-18,Lyft Rides,128235,10323.0
4412524,Lyft,Lyft,LYFT,2016-03-19,Motivate,0,0.0
4410671,Lyft,Lyft,LYFT,2016-03-19,Lyft Scooters,0,0.0
4408818,Lyft,Lyft,LYFT,2016-03-19,Lyft Rides,135463,10939.0
4412525,Lyft,Lyft,LYFT,2016-03-20,Motivate,0,0.0
4410672,Lyft,Lyft,LYFT,2016-03-20,Lyft Scooters,0,0.0
4408819,Lyft,Lyft,LYFT,2016-03-20,Lyft Rides,106039,8247.0
4410673,Lyft,Lyft,LYFT,2016-03-21,Lyft Scooters,0,0.0
4408820,Lyft,Lyft,LYFT,2016-03-21,Lyft Rides,80481,6401.0
4412526,Lyft,Lyft,LYFT,2016-03-21,Motivate,0,0.0
4408821,Lyft,Lyft,LYFT,2016-03-22,Lyft Rides,66387,5421.0
4412527,Lyft,Lyft,LYFT,2016-03-22,Motivate,0,0.0
4410674,Lyft,Lyft,LYFT,2016-03-22,Lyft Scooters,0,0.0
4408822,Lyft,Lyft,LYFT,2016-03-23,Lyft Rides,73537,6020.0
4412528,Lyft,Lyft,LYFT,2016-03-23,Motivate,0,0.0
4410675,Lyft,Lyft,LYFT,2016-03-23,Lyft Scooters,0,0.0
4412529,Lyft,Lyft,LYFT,2016-03-24,Motivate,0,0.0
4410676,Lyft,Lyft,LYFT,2016-03-24,Lyft Scooters,0,0.0
4408823,Lyft,Lyft,LYFT,2016-03-24,Lyft Rides,76911,6335.0
4410677,Lyft,Lyft,LYFT,2016-03-25,Lyft Scooters,0,0.0
4408824,Lyft,Lyft,LYFT,2016-03-25,Lyft Rides,110365,8985.0
4412530,Lyft,Lyft,LYFT,2016-03-25,Motivate,0,0.0
4410678,Lyft,Lyft,LYFT,2016-03-26,Lyft Scooters,0,0.0
4408825,Lyft,Lyft,LYFT,2016-03-26,Lyft Rides,121824,10178.0
4412531,Lyft,Lyft,LYFT,2016-03-26,Motivate,0,0.0
4410679,Lyft,Lyft,LYFT,2016-03-27,Lyft Scooters,0,0.0
4408826,Lyft,Lyft,LYFT,2016-03-27,Lyft Rides,97451,7735.0
4412532,Lyft,Lyft,LYFT,2016-03-27,Motivate,0,0.0
4408827,Lyft,Lyft,LYFT,2016-03-28,Lyft Rides,74264,5871.0
4412533,Lyft,Lyft,LYFT,2016-03-28,Motivate,0,0.0
4410680,Lyft,Lyft,LYFT,2016-03-28,Lyft Scooters,0,0.0
